mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,15.140533447265625,0.7565021514892578,3.2633543014526367
mps-uncap,0.9,46.474456787109375,4.126548767089844,9.706258773803711
mps-uncap,1.0,290.7984256744385,15.575051307678223,41.02754592895508
mps-uncap,0.5,0.05984306335449219,0.046253204345703125,0.046253204345703125
mps-uncap,0.6,0.06127357482910156,0.0457763671875,0.04971027374267578
mps-uncap,0.7,0.059723854064941406,0.04553794860839844,1.5889406204223633
mps-uncap,0.1,0.06413459777832031,0.05841255187988281,0.05435943603515625
mps-uncap,0.2,0.06175041198730469,0.05245208740234375,0.04935264587402344
mps-uncap,0.3,0.06270408630371094,0.04839897155761719,0.047206878662109375
mps-uncap,0.4,0.061511993408203125,0.047206878662109375,0.04696846008300781
