mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,269.7126865386963,62.69264221191406,69.1525936126709
mps-uncap,0.9,555.7816028594971,183.00223350524902,120.44429779052734
mps-uncap,1.0,925.5273342132568,227.01287269592285,348.4997749328613
mps-uncap,0.5,126.0530948638916,23.6818790435791,33.19406509399414
mps-uncap,0.6,162.2006893157959,45.06230354309082,37.4445915222168
mps-uncap,0.7,221.88591957092285,50.06861686706543,48.684120178222656
mps-uncap,0.1,42.71507263183594,11.561870574951172,13.346672058105469
mps-uncap,0.2,51.213741302490234,16.989469528198242,15.803813934326172
mps-uncap,0.3,66.9393539428711,24.116039276123047,21.17633819580078
mps-uncap,0.4,82.53717422485352,38.05685043334961,28.10835838317871
