mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,171.87722206115728,33.942804336547795,42.351763248443625
mps-uncap,0.9,427.0376539230346,99.19717311859075,88.36076736450202
mps-uncap,1.0,776.5511655807497,144.3023800849914,275.7916450500488
mps-uncap,0.5,44.7234344482422,12.299580574035632,12.227118015289294
mps-uncap,0.6,79.53171730041508,18.025686740875223,18.8343358039856
mps-uncap,0.7,122.75556802749594,24.514937400817765,25.60861110687255
mps-uncap,0.1,14.681243896484396,5.219018459320062,4.157342910766602
mps-uncap,0.2,21.77626371383668,6.36025905609131,4.424238204956055
mps-uncap,0.3,28.653438091278087,9.456303119659431,7.722272872924792
mps-uncap,0.4,38.83294343948363,11.781423091888422,9.246640205383303
