mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,139.04800415039065,21.31648063659668,22.880148887634274
mps-uncap,0.9,279.2360782623291,37.87145614624022,48.67148399353026
mps-uncap,1.0,678.3888101577759,66.20395183563232,161.86213493347168
mps-uncap,0.5,49.631309509277344,11.62962913513184,9.869885444641113
mps-uncap,0.6,67.13209152221678,13.447809219360352,13.402771949768074
mps-uncap,0.7,91.8764114379883,15.719532966613766,17.45784282684326
mps-uncap,0.1,26.88288688659668,6.817102432250977,5.3583621978759775
mps-uncap,0.2,31.372785568237305,8.125901222229004,6.119251251220703
mps-uncap,0.3,38.264751434326186,10.274386405944824,7.997107505798341
mps-uncap,0.4,44.900727272033706,11.042165756225586,9.116244316101078
