mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,0.014781951904296875,0.0095367431640625,0.00858306884765625
mps-uncap,0.9,0.015020370483398438,0.009059906005859375,0.00858306884765625
mps-uncap,1.0,0.013589859008789062,0.010251998901367188,0.010251998901367188
mps-uncap,0.5,0.013113021850585938,0.012159347534179688,0.010728836059570312
mps-uncap,0.6,0.014066696166992188,0.010251998901367188,0.0095367431640625
mps-uncap,0.7,0.014066696166992188,0.009298324584960938,0.009059906005859375
mps-uncap,0.1,0.025510787963867188,0.026702880859375,0.011205673217773438
mps-uncap,0.2,0.020742416381835938,0.01239776611328125,0.011682510375976562
mps-uncap,0.3,0.01430511474609375,0.011205673217773438,0.011205673217773438
mps-uncap,0.4,0.011682510375976562,0.011920928955078125,0.011205673217773438
