mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,20.85709571838379,2.3300647735595703,4.430532455444336
mps-uncap,0.9,20.801067352294922,2.323627471923828,4.424810409545898
mps-uncap,1.0,26.75175666809082,2.4111270904541016,4.486799240112305
mps-uncap,0.5,20.427465438842773,2.343416213989258,4.425764083862305
mps-uncap,0.6,20.568370819091797,2.3779869079589844,4.4097900390625
mps-uncap,0.7,20.493507385253906,2.3491382598876953,4.413366317749023
mps-uncap,0.1,20.466327667236328,3.16619873046875,4.417896270751953
mps-uncap,0.2,20.378589630126953,2.4449825286865234,4.419803619384766
mps-uncap,0.3,20.38121223449707,2.4645328521728516,4.422903060913086
mps-uncap,0.4,20.335912704467773,2.4068355560302734,4.438638687133789
