mode,load,0_resnet34-16,1_vgg11-4,2_vgg13-16
mps-uncap,0.8,139.33825492858887,44.15502548217766,155.70294857025146
mps-uncap,0.9,287.00447082519497,203.5063266754149,323.27967643737765
mps-uncap,1.0,2274.8430252075195,2348.1141090393066,5183.5923767089835
mps-uncap,0.5,21.978416442871104,12.051532268524117,28.747375011444113
mps-uncap,0.6,51.974563598632706,17.69471168518062,39.65895652770996
mps-uncap,0.7,64.56526041030878,26.881241798400865,67.65538215637207
mps-uncap,0.1,7.987856864929199,2.283191680908203,10.37851810455322
mps-uncap,0.2,10.211062431335456,4.672133922576919,11.338589191436775
mps-uncap,0.3,10.480546951293965,6.410956382751476,15.549972057342533
mps-uncap,0.4,19.195573329925455,7.9881858825683745,23.01404476165771
