mode,load,0_resnet34-16,1_vgg11-4,2_vgg13-16
mps-uncap,0.8,3.740549087524414,1.9545555114746094,8.482694625854492
mps-uncap,0.9,4.027128219604492,2.0265579223632812,8.595943450927734
mps-uncap,1.0,4.5413970947265625,2.0236968994140625,8.68844985961914
mps-uncap,0.5,3.8690567016601562,1.9602775573730469,8.329391479492188
mps-uncap,0.6,3.8700103759765625,1.9612312316894531,8.356809616088867
mps-uncap,0.7,3.8776397705078125,1.9588470458984375,8.398294448852539
mps-uncap,0.1,4.189014434814453,2.0449161529541016,8.516788482666016
mps-uncap,0.2,4.970312118530273,1.9886493682861328,8.344650268554688
mps-uncap,0.3,4.748106002807617,1.9724369049072266,8.334636688232422
mps-uncap,0.4,3.9250850677490234,1.985788345336914,8.292675018310547
