mode,load,0_resnet34-16,1_vgg11-4,2_vgg13-16
mps-uncap,0.8,163.59591484069824,51.28086090087876,168.03967952728271
mps-uncap,0.9,311.90950393676724,211.28659248352045,336.241965293884
mps-uncap,1.0,2299.6095657348633,2357.6865196228027,5196.3623905181885
mps-uncap,0.5,40.425491333007834,18.19219827651975,39.88593578338625
mps-uncap,0.6,69.76986408233641,24.339079856872523,51.34457588195801
mps-uncap,0.7,81.16449356079097,34.88040447235107,78.83709907531743
mps-uncap,0.1,18.88144016265869,10.390193462371823,23.639354705810543
mps-uncap,0.2,21.348071098327654,10.70367813110353,22.3024082183838
mps-uncap,0.3,22.46084213256837,11.243247985839849,25.18394470214844
mps-uncap,0.4,31.742300987243574,14.00886535644532,33.08173179626465
