mode,load,0_resnet34-16,1_vgg11-4,2_vgg13-16
mps-uncap,0.8,30.117273330688477,11.485118865966795,14.420092105865479
mps-uncap,0.9,27.918701171874996,12.040424346923826,14.207696914672846
mps-uncap,1.0,28.42564582824707,12.122726440429688,14.144926071166974
mps-uncap,0.5,25.426406860351562,10.260374546051025,13.592977523803711
mps-uncap,0.6,27.50189304351802,11.019003391265848,13.877658843994144
mps-uncap,0.7,29.291951656341546,11.39597415924072,14.337377548217773
mps-uncap,0.1,18.629908561706543,10.34626960754394,15.80106735229492
mps-uncap,0.2,18.30871105194092,9.645490646362305,13.162856101989753
mps-uncap,0.3,19.86279487609864,9.685909748077393,13.151221275329592
mps-uncap,0.4,23.331878185272174,9.982452392578125,13.510785102844238
