mode,load,0_densenet169-32,1_densenet169-32
mig,0.1,32.49168395996094,37.120819091796875
mig,0.2,32.49049186706543,37.11390495300293
mig,0.3,32.501935958862305,37.12725639343262
mig,0.4,32.50861167907715,37.148475646972656
mig,0.5,32.73916244506836,46.137213706970215
mig,0.6,37.541866302490234,54.22234535217285
mig,0.7,43.515682220458984,74.25737380981445
mig,0.8,64.10396099090576,135.54143905639648
mig,0.9,68.00317764282227,598.9103317260742
mig,1.0,133.6498260498047,2777.3807048797607
