mode,load,0_inception_v3-32,1_inception_v3-16,2_resnet34-2
mps-uncap,1.0,15.302419662475586,12.269735336303711,3.329753875732422
mig,1.0,19.552230834960938,16.65329933166504,3.5965442657470703
