mode,load,0_inception_v3-32,1_inception_v3-16,2_resnet34-2
mps-uncap,1.0,18.612384796142578,15.924549102783201,6.569147109985352
mig,1.0,20.746469497680664,17.424583435058594,3.7741661071777344
