mode,load,0_inception_v3-32,1_inception_v3-16,2_resnet34-2
mps-uncap,1.0,15.302658081054688,12.269973754882812,3.329753875732422
mig,1.0,19.55246925354004,16.65353775024414,3.5965442657470703
