mode,load,0_inception_v3-32,1_inception_v3-16,2_resnet34-2
mps-uncap,1.0,31.00752830505371,27.964353561401367,16.16692543029785
mig,1.0,37.63246536254883,31.520366668701172,17.740249633789062
