mode,load,0_inception_v3-32,1_inception_v3-16,2_resnet34-2
mps-uncap,1.0,19.59952116012573,16.910479068756104,7.8750038146972665
mig,1.0,22.350516319274902,18.51861000061035,3.9467811584472656
