mode,load,0_mobilenet_v2-8,1_resnet50-4,2_squeezenet1_0-16
mps-uncap,0.8,1.6512870788574219,2.1047592163085938,2.6061534881591797
mps-uncap,0.9,5.078315734863281,4.062652587890625,5.248665809631348
mps-uncap,1.0,477.1111011505127,55.875539779663086,20.919322967529297
mps-uncap,0.5,0.048160552978515625,0.04839897155761719,0.04696846008300781
mps-uncap,0.6,0.057220458984375,0.04744529724121094,0.04744529724121094
mps-uncap,0.7,0.5327463150024414,0.053882598876953125,0.5896091461181641
mps-uncap,0.1,0.051021575927734375,0.05602836608886719,0.049591064453125
mps-uncap,0.2,0.04744529724121094,0.05078315734863281,0.0457763671875
mps-uncap,0.3,0.048160552978515625,0.04863739013671875,0.045299530029296875
mps-uncap,0.4,0.04839897155761719,0.04935264587402344,0.04649162292480469
