mode,load,0_mobilenet_v3_small-32,1_resnet34-2,2_vgg19-8
mps-uncap,0.8,66.04876995086676,85.46241760253909,85.23850440979005
mps-uncap,0.9,174.3990540504457,622.2914814949035,613.1685686111452
mps-uncap,1.0,686.4413928985598,6361.488032341003,5175.7116413116455
mps-uncap,0.5,19.135797023773186,16.188735961913967,23.215589523315426
mps-uncap,0.6,23.371720314025847,20.8014965057373,31.944284439086985
mps-uncap,0.7,33.013248443603686,34.39941406250022,63.17662000656129
mps-uncap,0.1,9.525027275085447,7.738904953002929,6.971025466918948
mps-uncap,0.2,14.19208049774166,11.618194580078132,9.697051048278805
mps-uncap,0.3,15.37498474121092,12.091445922851598,12.880890369415285
mps-uncap,0.4,17.936341762542614,14.892158508300769,16.612510681152305
