mode,load,0_mobilenet_v3_small-32,1_resnet34-2,2_vgg19-8
mps-uncap,0.8,75.4634594917298,93.99785518646242,93.61650943756105
mps-uncap,0.9,183.65306854248047,632.4941515922544,621.575918197632
mps-uncap,1.0,696.1061763763429,6371.411538124085,5184.262800216675
mps-uncap,0.5,27.136619091033875,23.19948196411132,30.393848419189432
mps-uncap,0.6,30.934870243072453,28.286695480346655,39.925079345703175
mps-uncap,0.7,42.5460815429688,42.444086074829244,70.62907218933134
mps-uncap,0.1,19.321734905242913,15.69530725479126,16.21217727661133
mps-uncap,0.2,23.807954788207986,19.500463008880615,16.750621795654293
mps-uncap,0.3,25.068874359130838,20.104849338531505,19.976365566253662
mps-uncap,0.4,25.983295440673817,21.852264404296857,24.23117399215696
