mode,load,0_mobilenet_v3_small-32,1_resnet34-2,2_vgg19-8
mps-uncap,0.8,27.722859382629398,35.93287467956544,48.85506629943848
mps-uncap,0.9,85.85786819458008,435.5795383453369,475.07085800170904
mps-uncap,1.0,438.3221149444579,5895.141124725342,4400.818252563477
mps-uncap,0.5,8.245491981506346,6.925106048583984,10.861635208129885
mps-uncap,0.6,10.33163070678711,9.21487808227539,14.361953735351575
mps-uncap,0.7,13.599395751953125,14.311933517456056,24.925947189331055
mps-uncap,0.1,0.3332853317260733,0.997161865234381,0.1035928726196289
mps-uncap,0.2,6.969571113586426,4.057288169860846,3.9272785186767596
mps-uncap,0.3,7.558870315551756,5.883693695068359,5.7955265045166025
mps-uncap,0.4,7.898521423339841,6.577348709106445,7.5101375579833975
