mode,load,0_mobilenet_v3_small-32,1_resnet34-2,2_vgg19-8
mps-uncap,0.8,13.169407844543457,13.32390308380127,19.139528274536133
mps-uncap,0.9,30.20918369293213,170.29333114624023,245.60117721557617
mps-uncap,1.0,127.43878364562988,2431.206703186035,2849.9135971069336
mps-uncap,0.5,8.56781005859375,7.37762451171875,8.555412292480469
mps-uncap,0.6,8.793473243713379,7.55620002746582,9.886503219604492
mps-uncap,0.7,9.579896926879883,8.783340454101562,12.531161308288574
mps-uncap,0.1,10.068774223327637,8.162260055541992,7.238149642944336
mps-uncap,0.2,10.054349899291992,8.08405876159668,7.281303405761719
mps-uncap,0.3,9.916067123413086,8.098483085632324,7.290124893188477
mps-uncap,0.4,9.45746898651123,7.883787155151367,7.794857025146484
