mode,load,0_mobilenet_v3_small-32,1_resnet34-2,2_vgg19-8
mps-uncap,0.8,5.210280418395996,5.852699279785156,11.101245880126953
mps-uncap,0.9,20.880579948425293,160.79187393188477,237.02633380889893
mps-uncap,1.0,118.00694465637207,2420.9275245666504,2841.520309448242
mps-uncap,0.5,0.026345252990722656,0.025272369384765625,0.029087066650390625
mps-uncap,0.6,0.027894973754882812,0.025272369384765625,2.153158187866211
mps-uncap,0.7,0.9417533874511719,1.1196136474609375,4.902362823486328
mps-uncap,0.1,0.04029273986816406,0.04076957702636719,0.04100799560546875
mps-uncap,0.2,0.030755996704101562,0.028848648071289062,0.0286102294921875
mps-uncap,0.3,0.029087066650390625,0.0286102294921875,0.027418136596679688
mps-uncap,0.4,0.028371810913085938,0.027894973754882812,0.02765655517578125
