mode,load,0_mobilenet_v3_small-32,1_resnet34-2,2_vgg19-8
mps-uncap,0.8,99.08890724182129,127.75683403015137,113.66510391235352
mps-uncap,0.9,222.51152992248535,676.0315895080566,652.7478694915771
mps-uncap,1.0,781.7201614379883,6514.8162841796875,5259.218454360962
mps-uncap,0.5,33.242225646972656,31.2802791595459,40.338993072509766
mps-uncap,0.6,41.30840301513672,44.699668884277344,54.8555850982666
mps-uncap,0.7,62.752485275268555,73.01974296569824,94.7413444519043
mps-uncap,0.1,15.038251876831055,17.673969268798828,10.562658309936523
mps-uncap,0.2,23.038387298583984,19.8974609375,16.3726806640625
mps-uncap,0.3,24.916410446166992,20.71523666381836,19.963741302490234
mps-uncap,0.4,26.201486587524414,29.015064239501953,34.47580337524414
