mode,load,0_densenet201-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_squeezenet1_0-2
mps-uncap,1.0,0.000476837158203125,0.0030994415283203125,0.000476837158203125,0.000476837158203125
