mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_resnet34-2
mps-uncap,0.1,0.05078315734863281,0.06961822509765625,0.07343292236328125
mps-uncap,0.2,0.05078315734863281,0.051975250244140625,0.053763389587402344
mps-uncap,0.3,0.04863739013671875,0.03409385681152344,0.050067901611328125
mps-uncap,0.4,0.049591064453125,0.048160552978515625,0.04744529724121094
mps-uncap,0.5,0.048160552978515625,0.05125999450683594,0.04887580871582031
mps-uncap,0.6,0.28502941131591797,0.04982948303222656,0.050067901611328125
mps-uncap,0.7,1.2487173080444336,1.6546249389648438,0.21076202392578125
mps-uncap,0.8,2.3572444915771484,3.4617185592651367,1.3922452926635742
mps-uncap,0.9,4.965782165527344,7.565736770629883,3.6530494689941406
mps-uncap,1.0,63.022732734680176,165.93575477600098,464.5581245422363
mps-uncap,1.1,6005.551815032959,6086.374044418335,6590.391159057617
mps-uncap,1.2,10341.054916381836,11265.684604644775,9276.95369720459
mps-uncap,1.3,14497.839331626892,15107.935667037964,12803.191900253296
mps-uncap,1.4,17940.868854522705,17596.4617729187,17157.498836517334
mps-uncap,1.5,20435.616970062256,20841.222286224365,19255.29909133911
ts,0.1,0.05173683166503906,0.07104873657226562,0.05626678466796875
ts,0.2,0.05221366882324219,0.05221366882324219,0.051021575927734375
ts,0.3,0.047206878662109375,0.04839897155761719,0.03552436828613281
ts,0.4,0.050067901611328125,0.04887580871582031,0.04863739013671875
ts,0.5,0.05626678466796875,0.0553131103515625,0.04863739013671875
ts,0.6,1.6852617263793945,0.8897781372070312,0.05269050598144531
ts,0.7,6.9255828857421875,2.924680709838867,0.9820461273193359
ts,0.8,438.2593631744385,5.150079727172852,2.6547908782958984
ts,0.9,13015.74444770813,9.57036018371582,6.063103675842285
ts,1.0,23088.26208114624,20.461440086364746,18.214821815490723
ts,1.1,29527.477979660034,1453.491449356079,692.1393871307373
ts,1.2,32130.33175468445,5720.139265060425,4235.861301422119
ts,1.3,35135.71619987488,10811.859607696533,10001.654863357544
ts,1.4,36485.429763793945,14034.861207008362,12972.330212593079
ts,1.5,37908.01000595093,17372.47610092163,16054.361701011658
mig,0.1,0.04863739013671875,0.05793571472167969,0.07653236389160156
mig,0.2,0.05030632019042969,0.05269050598144531,0.05233287811279297
mig,0.3,0.04935264587402344,0.0476837158203125,0.042438507080078125
mig,0.4,16.248703002929688,0.053882598876953125,0.04458427429199219
mig,0.5,3.299713134765625,1.0883808135986328,0.048160552978515625
mig,0.6,9.497642517089844,3.228306770324707,0.0476837158203125
mig,0.7,686.3002777099609,5.582571029663086,0.057697296142578125
mig,0.8,8280.197143554688,11.989831924438477,0.4870891571044922
mig,0.9,14396.410942077637,32.22835063934326,1.064300537109375
mig,1.0,19178.046703338623,5131.147384643555,1.7611980438232422
mig,1.1,22788.145184516907,9488.274693489075,2.2783279418945312
mig,1.2,26572.017908096313,14501.090049743652,3.436923027038574
mig,1.3,28186.29503250122,17078.416347503662,4.437923431396484
mig,1.4,30962.98599243164,19721.513509750366,6.597757339477539
mig,1.5,33305.82857131958,22790.884971618652,9.348750114440918
