mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_resnet34-2
mps-uncap,0.1,3.1888484954833984,4.498004913330078,3.3805370330810547
mps-uncap,0.2,2.427339553833008,4.20069694519043,3.377676010131836
mps-uncap,0.3,2.4137496948242188,4.02522087097168,3.353595733642578
mps-uncap,0.4,2.3813247680664062,4.132270812988281,3.309488296508789
mps-uncap,0.5,2.394437789916992,4.106998443603516,3.378629684448242
mps-uncap,0.6,2.3908615112304688,4.118442535400391,3.41796875
mps-uncap,0.7,2.382993698120117,4.1255950927734375,3.3731460571289062
mps-uncap,0.8,2.389669418334961,4.166603088378906,3.2629966735839844
mps-uncap,0.9,2.399921417236328,4.119157791137695,3.4186840057373047
mps-uncap,1.0,2.4831295013427734,4.160642623901367,3.437042236328125
mps-uncap,1.1,9.326934814453125,11.068105697631836,5.441427230834961
mps-uncap,1.2,10.171651840209961,13.371706008911133,5.633354187011719
mps-uncap,1.3,10.381937026977539,13.233423233032227,6.178855895996094
mps-uncap,1.4,9.654998779296875,12.230157852172852,7.692813873291016
mps-uncap,1.5,10.03408432006836,14.327287673950195,8.620738983154297
ts,0.1,3.082752227783203,4.639863967895508,3.9200782775878906
ts,0.2,2.399444580078125,4.0378570556640625,3.988981246948242
ts,0.3,2.3818016052246094,4.054784774780273,3.271341323852539
ts,0.4,2.3779869079589844,4.048585891723633,3.3593177795410156
ts,0.5,2.397298812866211,4.143714904785156,3.294229507446289
ts,0.6,2.379179000854492,4.089117050170898,3.349781036376953
ts,0.7,2.3806095123291016,4.1103363037109375,3.291606903076172
ts,0.8,2.399444580078125,4.122018814086914,3.2651424407958984
ts,0.9,10.645627975463867,4.095315933227539,3.298044204711914
ts,1.0,10.567903518676758,4.137754440307617,3.3822059631347656
ts,1.1,9.122133255004883,15.434741973876953,3.3693313598632812
ts,1.2,9.631872177124023,15.266895294189453,3.433704376220703
ts,1.3,10.519027709960938,15.436887741088867,3.6919116973876953
ts,1.4,14.922618865966797,11.704683303833008,7.216453552246094
ts,1.5,15.385150909423828,11.659622192382812,4.91023063659668
mig,0.1,4.280805587768555,6.398677825927734,3.6296844482421875
mig,0.2,4.261493682861328,6.231069564819336,3.6029815673828125
mig,0.3,4.2629241943359375,6.225347518920898,3.5886764526367188
mig,0.4,4.3468475341796875,6.222963333129883,3.5507678985595703
mig,0.5,4.256486892700195,6.227970123291016,3.612041473388672
mig,0.6,4.258394241333008,6.242513656616211,3.550291061401367
mig,0.7,9.958267211914062,6.262063980102539,3.604888916015625
mig,0.8,9.706735610961914,6.2389373779296875,3.5886764526367188
mig,0.9,9.752273559570312,6.245136260986328,3.5429000854492188
mig,1.0,9.658098220825195,12.939929962158203,3.565549850463867
mig,1.1,9.699106216430664,12.160778045654297,3.5543441772460938
mig,1.2,9.657144546508789,12.89224624633789,3.6149024963378906
mig,1.3,9.160995483398438,12.183427810668945,3.59344482421875
mig,1.4,9.795665740966797,12.537240982055664,3.631591796875
mig,1.5,9.456157684326172,12.207984924316406,3.582477569580078
