mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_resnet34-2
mps-uncap,0.1,12.30764389038086,29.79874610900879,25.28071403503418
mps-uncap,0.2,17.104625701904297,35.50362586975098,34.99317169189453
mps-uncap,0.3,28.51390838623047,37.317752838134766,37.29438781738281
mps-uncap,0.4,45.23515701293945,38.664817810058594,31.165122985839844
mps-uncap,0.5,64.93878364562988,100.90804100036621,36.998748779296875
mps-uncap,0.6,218.2011604309082,385.5404853820801,64.21709060668945
mps-uncap,0.7,390.48194885253906,358.63256454467773,33.217668533325195
mps-uncap,0.8,663.6381149291992,606.3716411590576,47.50323295593262
mps-uncap,0.9,952.1322250366211,1031.0766696929932,68.34888458251953
mps-uncap,1.0,1379.767894744873,1306.2477111816406,1009.1233253479004
mps-uncap,1.1,10595.852613449097,11367.338180541992,12926.175594329834
mps-uncap,1.2,19595.65782546997,21539.50834274292,19142.678022384644
mps-uncap,1.3,27306.1203956604,28982.85698890686,26214.065074920654
mps-uncap,1.4,34533.06269645691,34355.886697769165,34645.54953575134
mps-uncap,1.5,39550.24433135986,40660.26520729065,39027.9757976532
ts,0.1,19.78588104248047,25.611400604248047,25.095701217651367
ts,0.2,27.112245559692383,32.245635986328125,29.22368049621582
ts,0.3,39.38579559326172,40.930986404418945,33.421993255615234
ts,0.4,100.06904602050781,79.53357696533203,40.22073745727539
ts,0.5,244.83823776245117,118.63327026367188,38.695573806762695
ts,0.6,508.93497467041016,129.90093231201172,47.71828651428223
ts,0.7,764.2183303833008,325.26659965515137,52.9782772064209
ts,0.8,1281.5594673156738,706.0482501983643,98.26207160949707
ts,0.9,24299.28421974182,617.2006130218506,98.20032119750977
ts,1.0,44903.207778930664,1104.6512126922607,230.30471801757812
ts,1.1,58469.04730796814,1974.1239547729492,1439.9268627166748
ts,1.2,64033.00738334656,10529.74534034729,8503.974676132202
ts,1.3,69584.02013778687,19952.32391357422,19993.168354034424
ts,1.4,72774.02710914612,26682.30390548706,26135.817289352417
ts,1.5,75516.2672996521,33342.70262718201,32022.83477783203
mig,0.1,20.506620407104492,28.5642147064209,16.217947006225586
mig,0.2,25.519132614135742,30.898094177246094,27.866363525390625
mig,0.3,37.273406982421875,32.801151275634766,31.969308853149414
mig,0.4,268.0940628051758,55.12809753417969,23.03481101989746
mig,0.5,194.1370964050293,57.05523490905762,31.65745735168457
mig,0.6,585.7760906219482,122.33185768127441,25.038719177246094
mig,0.7,917.5009727478027,280.6811332702637,31.538724899291992
mig,0.8,15006.296157836914,440.6259059906006,27.86087989807129
mig,0.9,27527.24528312683,517.6348686218262,32.19246864318848
mig,1.0,37713.1929397583,9426.480293273926,33.72502326965332
mig,1.1,44589.34926986694,18553.791284561157,46.12588882446289
mig,1.2,52245.62382698059,27825.53482055664,49.3621826171875
mig,1.3,55907.68527984619,33362.88261413574,76.94745063781738
mig,1.4,61081.413984298706,38978.736877441406,71.94900512695312
mig,1.5,65688.60840797424,45026.46350860596,110.63408851623535
