mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_mobilenet_v3_small-2,3_resnet34-32
mps-uncap,1.0,10.428428649902344,10.450601577758789,7.163763046264648,12.336969375610352
