mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_mobilenet_v3_small-2,3_resnet34-32
mps-uncap,1.0,11.064128875732422,11.398053169250488,10.05936861038208,13.921175003051758
