mode,load,0_densenet169-2,1_efficientnet_b6-8,2_resnet34-8
mps-uncap,0.8,19.822120666503906,28.05161476135254,6.606340408325195
mps-uncap,0.9,32.84907341003418,42.49072074890137,11.911392211914062
mps-uncap,1.0,46.700477600097656,990.9143447875977,51.24473571777344
mps-uncap,0.5,14.231562614440918,16.054153442382812,4.921197891235352
mps-uncap,0.6,14.705538749694824,16.335606575012207,4.911661148071289
mps-uncap,0.7,15.460491180419922,21.3853120803833,5.425453186035156
mps-uncap,0.1,19.992470741271973,23.97441864013672,5.0067901611328125
mps-uncap,0.2,18.11087131500244,18.41723918914795,4.814505577087402
mps-uncap,0.3,17.562150955200195,17.638683319091797,4.873752593994141
mps-uncap,0.4,16.497135162353516,16.603469848632812,4.894256591796875
