mode,load,0_densenet169-2,1_efficientnet_b6-8,2_resnet34-8
mps-uncap,0.8,105.43556559812224,374.5009540857729,1210.5056232279728
mps-uncap,0.9,114.90200873264314,424.90240536671445,1376.6490711726403
mps-uncap,1.0,128.38526163174768,465.02378086631154,1518.558662340145
mps-uncap,0.5,64.45575953646258,227.5847666008698,769.6468638121146
mps-uncap,0.6,75.22287192522796,274.9276873326525,887.8747277655706
mps-uncap,0.7,91.01223631805054,327.8450468283425,1060.1485066278353
mps-uncap,0.1,12.546231649292116,44.31114577073153,151.95228318106726
mps-uncap,0.2,25.50700138847692,91.50219457831915,298.83368110734625
mps-uncap,0.3,38.611744252282215,138.87144403463682,444.92044381094246
mps-uncap,0.4,52.39856980722781,190.2195159275225,584.5942932192291
