mode,load,0_densenet169-2,1_efficientnet_b6-8,2_resnet34-8
mps-uncap,0.8,149.32775497436523,126.80172920227051,74.83887672424316
mps-uncap,0.9,259.7043514251709,182.63912200927734,116.1956787109375
mps-uncap,1.0,231.65488243103027,2376.420021057129,187.48044967651367
mps-uncap,0.5,52.439212799072266,59.04030799865723,19.24729347229004
mps-uncap,0.6,72.60632514953613,73.47297668457031,30.460357666015625
mps-uncap,0.7,80.97362518310547,137.25757598876953,41.362762451171875
mps-uncap,0.1,30.22623062133789,29.636621475219727,7.394552230834961
mps-uncap,0.2,55.21893501281738,43.7924861907959,9.563446044921875
mps-uncap,0.3,39.8404598236084,32.155513763427734,13.603448867797852
mps-uncap,0.4,45.02296447753906,50.90212821960449,19.407987594604492
