mode,load,0_densenet169-2,1_efficientnet_b6-8,2_resnet34-8
mps-uncap,0.8,14.213228225708008,17.308688163757324,6.036686897277831
mps-uncap,0.9,15.767335891723633,16.753292083740234,6.298971176147462
mps-uncap,1.0,14.595746994018555,17.779541015625,6.350374221801758
mps-uncap,0.5,16.35406017303467,16.687870025634766,5.357146263122559
mps-uncap,0.6,15.266394615173342,16.112971305847168,5.550503730773926
mps-uncap,0.7,14.130330085754395,17.17400550842285,5.857610702514648
mps-uncap,0.1,26.29270553588867,26.225566864013672,5.258274078369141
mps-uncap,0.2,23.997998237609867,24.108052253723145,5.118823051452637
mps-uncap,0.3,18.42975616455078,18.73178482055664,5.194902420043945
mps-uncap,0.4,17.784833908081055,17.972469329833984,5.255889892578126
