mode,load,0_densenet169-2,1_efficientnet_b6-8,2_resnet34-8
mps-uncap,0.8,33.001136779785185,53.483200073242195,14.921307563781737
mps-uncap,0.9,99.36213493347174,84.81898307800294,36.14611625671389
mps-uncap,1.0,108.13236236572266,1881.833338737488,108.58669281005861
mps-uncap,0.5,13.571596145629883,17.586231231689453,5.087590217590337
mps-uncap,0.6,16.81044101715088,19.68920230865479,5.695104598999023
mps-uncap,0.7,21.734738349914554,32.506084442138686,8.437728881835936
mps-uncap,0.1,4.965305328369138,8.34798812866211,0.07367134094238281
mps-uncap,0.2,11.056900024414077,12.821984291076664,2.2917032241821347
mps-uncap,0.3,13.18359375,12.855195999145517,3.1047344207763716
mps-uncap,0.4,14.34016227722168,14.040708541870117,4.0771007537841815
