mode,load,0_densenet169-2,1_efficientnet_b6-8,2_resnet34-8
mps-uncap,0.8,12.516021728515625,15.591621398925781,4.469513893127441
mps-uncap,0.9,14.602184295654297,16.048908233642578,4.700899124145508
mps-uncap,1.0,13.92221450805664,17.281532287597656,4.763603210449219
mps-uncap,0.5,11.927008628845215,13.99087905883789,4.441499710083008
mps-uncap,0.6,12.009739875793457,14.060497283935547,4.168987274169922
mps-uncap,0.7,12.034773826599121,14.945268630981445,4.289150238037109
mps-uncap,0.1,18.49973201751709,22.407054901123047,4.88436222076416
mps-uncap,0.2,17.61484146118164,17.822265625,4.658222198486328
mps-uncap,0.3,16.187191009521484,16.142845153808594,4.683732986450195
mps-uncap,0.4,12.758255004882812,14.063119888305664,4.619598388671875
