mode,load,0_densenet169-2,1_efficientnet_b6-8,2_resnet34-8
mps-uncap,0.8,45.52693367004397,68.96803379058841,19.531702995300293
mps-uncap,0.9,113.29960823059082,100.39520263671875,41.00184440612793
mps-uncap,1.0,121.89769744873047,1899.358940124512,113.5162353515626
mps-uncap,0.5,25.43151378631592,31.928062438964844,9.554219245910646
mps-uncap,0.6,29.70445156097413,33.602142333984375,10.111570358276367
mps-uncap,0.7,33.59322547912598,47.63412475585938,13.015508651733397
mps-uncap,0.1,27.371907234191895,28.04088592529297,5.527234077453613
mps-uncap,0.2,27.81393527984619,29.283666610717773,6.764078140258789
mps-uncap,0.3,28.249263763427734,28.12561988830567,7.680225372314453
mps-uncap,0.4,27.822017669677734,28.39436531066895,8.689165115356445
