mode,load,0_mobilenet_v3_large-2,1_mobilenet_v3_large-2
mig,0.1,0.04792213439941406,0.048160552978515625
mig,0.2,0.04839897155761719,0.048160552978515625
mig,0.3,0.04863739013671875,0.046253204345703125
mig,0.4,0.3337860107421875,0.35834312438964844
mig,0.5,0.49996376037597656,0.5342960357666016
mig,0.6,1.1553764343261719,1.1643171310424805
mig,0.7,2.1920204162597656,2.1413564682006836
mig,0.8,2.9010772705078125,4.002213478088379
mig,0.9,6.8111419677734375,7.997989654541016
mig,1.0,59.112548828125,114.13335800170898
