mode,load,0_efficientnet_b7-32,1_efficientnet_b7-32
mig,0.1,111.96780204772949,91.74227714538574
mig,0.2,172.83320426940918,202.61263847351074
mig,0.3,223.9515781402588,291.0134792327881
mig,0.4,242.04301834106445,488.82365226745605
mig,0.5,461.03692054748535,414.8590564727783
mig,0.6,638.3152008056641,519.5715427398682
mig,0.7,640.3534412384033,930.0088882446289
mig,0.8,1543.6556339263916,1695.8770751953125
mig,0.9,3362.205743789673,4432.143449783325
mig,1.0,6272.294521331787,6178.260087966919
