mode,load,0_mobilenet_v3_small-2,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,196.81870698928833,148.45424175262454,38.92259597778321
mps-uncap,0.9,4329.592638015747,2025.984013080597,60.39848804473883
mps-uncap,1.0,11817.488889694214,4408.957195281982,5020.449447631836
mps-uncap,0.5,22.93093919754028,40.43068885803222,11.02711200714111
mps-uncap,0.6,35.56806564331053,53.4533143043518,12.813181877136232
mps-uncap,0.7,45.954885482788114,68.1505799293518,22.11147308349609
mps-uncap,0.1,21.103370189666734,22.169473171234102,7.8452706336975
mps-uncap,0.2,23.283185958862312,24.200992584228466,10.775072574615477
mps-uncap,0.3,20.911471843719458,28.4385061264038,10.673353672027588
mps-uncap,0.4,18.39250087738035,32.54338741302491,10.927498340606695
