mode,load,0_mobilenet_v3_small-2,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,29.671192169189453,17.537355422973633,3.9827823638916016
mps-uncap,0.9,2255.5034160614014,1531.3180685043335,9.853124618530273
mps-uncap,1.0,6297.472715377808,2033.790111541748,2435.2883100509644
mps-uncap,0.5,1.4861822128295898,1.2149810791015625,0.022411346435546875
mps-uncap,0.6,3.077268600463867,4.449009895324707,0.02872943878173828
mps-uncap,0.7,6.006956100463867,7.48896598815918,1.674652099609375
mps-uncap,0.1,0.02956390380859375,0.031948089599609375,0.028848648071289062
mps-uncap,0.2,0.030755996704101562,0.0286102294921875,0.026941299438476562
mps-uncap,0.3,0.024080276489257812,0.025987625122070312,0.025033950805664062
mps-uncap,0.4,0.030040740966796875,0.028133392333984375,0.023603439331054688
