mode,load,0_mobilenet_v3_small-2,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,240.52095413208008,193.08209419250488,57.77621269226074
mps-uncap,0.9,4369.1065311431885,2066.5998458862305,74.85508918762207
mps-uncap,1.0,11915.018320083618,4497.951030731201,5089.627981185913
mps-uncap,0.5,34.70301628112793,53.96914482116699,16.00790023803711
mps-uncap,0.6,56.266069412231445,69.81849670410156,23.78559112548828
mps-uncap,0.7,74.85342025756836,92.05198287963867,32.239437103271484
mps-uncap,0.1,23.961782455444336,22.37701416015625,7.860422134399414
mps-uncap,0.2,30.488252639770508,25.994300842285156,13.118982315063477
mps-uncap,0.3,29.393434524536133,29.31356430053711,12.269735336303711
mps-uncap,0.4,24.17778968811035,44.378042221069336,17.09294319152832
