mode,load,0_mobilenet_v3_small-2,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,10.838031768798828,12.833356857299805,7.515668869018555
mps-uncap,0.9,17.33088493347168,20.824670791625977,15.193700790405273
mps-uncap,1.0,15.276193618774414,20.058393478393555,14.62244987487793
mps-uncap,0.5,10.151147842407227,23.847341537475586,15.529632568359375
mps-uncap,0.6,18.867015838623047,24.73282814025879,14.673233032226562
mps-uncap,0.7,12.881278991699219,16.99090003967285,11.862039566040039
mps-uncap,0.1,13.608694076538086,15.342473983764648,7.544994354248047
mps-uncap,0.2,13.557910919189453,14.3280029296875,7.239818572998047
mps-uncap,0.3,16.274690628051758,13.136863708496094,12.24064826965332
mps-uncap,0.4,9.229660034179688,12.943744659423828,8.056163787841797
