mode,load,0_mobilenet_v3_small-2,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,112.78452873229982,74.09901618957524,20.63775062561035
mps-uncap,0.9,4002.6500940322876,1811.295294761658,39.41898345947265
mps-uncap,1.0,10606.74729347229,3956.6677093505864,4385.742425918579
mps-uncap,0.5,13.463091850280765,23.54598045349121,6.157994270324708
mps-uncap,0.6,18.190860748291016,29.784035682678226,7.035207748413087
mps-uncap,0.7,26.566410064697266,40.120840072631836,11.993503570556642
mps-uncap,0.1,13.93425464630127,13.252639770507814,5.006432533264161
mps-uncap,0.2,15.103340148925781,16.393518447875984,6.7102909088134775
mps-uncap,0.3,12.71529197692871,17.041039466857907,6.342124938964852
mps-uncap,0.4,11.107325553894043,20.101857185363773,6.525278091430664
