mode,load,0_resnet18-2,1_resnet18-4,2_resnet50-8
mps-uncap,0.8,2.6234817504882812,2.6202654838562007,6.271953582763672
mps-uncap,0.9,2.726895809173585,2.8760433197021484,6.123874187469482
mps-uncap,1.0,2.7735900878906246,2.926292419433594,6.219625473022461
mps-uncap,0.5,3.2652783393859863,3.248755931854248,7.458128929138183
mps-uncap,0.6,3.153977394104004,3.1343483924865723,7.354300022125245
mps-uncap,0.7,2.6444315910339338,2.782902717590331,6.217389106750488
mps-uncap,0.1,3.411960601806641,3.467462062835693,9.718885421752924
mps-uncap,0.2,3.3071613311767574,3.254032135009765,7.31703758239746
mps-uncap,0.3,3.303768634796143,3.4047412872314453,7.704191207885737
mps-uncap,0.4,3.2872462272644043,3.35935115814209,7.629942893981934
