mode,load,0_resnet18-2,1_resnet18-4,2_resnet50-8
mps-uncap,0.8,1.12152099609375,1.1281967163085938,3.8254261016845703
mps-uncap,0.9,1.117706298828125,1.1243820190429688,3.8399696350097656
mps-uncap,1.0,1.1153221130371094,1.1425018310546875,3.8912296295166016
mps-uncap,0.5,1.1341571807861328,1.1248588562011719,3.8306713104248047
mps-uncap,0.6,1.1391639709472656,1.1234283447265625,3.822803497314453
mps-uncap,0.7,1.0941028594970703,1.127004623413086,3.8268566131591797
mps-uncap,0.1,1.1317729949951172,1.1343955993652344,3.846406936645508
mps-uncap,0.2,1.1320114135742188,1.1267662048339844,3.8313865661621094
mps-uncap,0.3,1.1184215545654297,1.1322498321533203,3.8328170776367188
mps-uncap,0.4,1.1112689971923828,1.1293888092041016,3.831148147583008
