mode,load,0_resnet18-2,1_resnet18-4,2_resnet50-8
mps-uncap,0.8,20.661115646362305,29.90436553955078,46.35977745056152
mps-uncap,0.9,29.8004150390625,77.62575149536133,86.69590950012207
mps-uncap,1.0,66.8189525604248,486.44471168518066,233.00886154174805
mps-uncap,0.5,14.78433609008789,16.918182373046875,25.366783142089844
mps-uncap,0.6,14.508247375488281,14.11128044128418,32.709360122680664
mps-uncap,0.7,12.351036071777344,21.558284759521484,36.4842414855957
mps-uncap,0.1,6.279706954956055,5.176544189453125,10.527372360229492
mps-uncap,0.2,10.08749008178711,10.819435119628906,12.981653213500977
mps-uncap,0.3,10.723590850830078,11.020183563232422,25.47907829284668
mps-uncap,0.4,14.327764511108398,14.954328536987305,27.69756317138672
