mode,load,0_resnet18-2,1_resnet18-4,2_resnet50-8
mps-uncap,0.8,4.249000549316408,4.72209453582764,15.94529151916504
mps-uncap,0.9,8.04879665374756,12.531757354736328,25.066709518432617
mps-uncap,1.0,33.42070579528809,279.0996074676512,122.22838401794434
mps-uncap,0.5,3.997039794921876,3.89237403869629,7.337999343872068
mps-uncap,0.6,3.579950332641601,3.740644454956055,7.384014129638671
mps-uncap,0.7,3.404450416564943,3.7631988525390625,10.265302658081064
mps-uncap,0.1,0.5648612976074221,0.11329650878906203,0.3405094146728498
mps-uncap,0.2,1.9265651702880864,1.9996166229248047,3.962182998657227
mps-uncap,0.3,2.7335405349731445,2.780008316040039,5.47342300415039
mps-uncap,0.4,3.88123989105225,3.904581069946289,6.408596038818361
