mode,load,0_resnet18-2,1_resnet18-4,2_resnet50-8
mps-uncap,0.8,1.8236637115478516,1.9228458404541016,5.321264266967773
mps-uncap,0.9,1.9510984420776367,2.150297164916992,5.578279495239258
mps-uncap,1.0,2.096891403198242,2.31170654296875,5.863070487976074
mps-uncap,0.5,2.4344921112060547,2.538919448852539,5.604147911071777
mps-uncap,0.6,1.9505023956298828,1.9621849060058594,5.100488662719727
mps-uncap,0.7,1.837015151977539,1.9211769104003906,5.116462707519531
mps-uncap,0.1,2.805471420288086,2.8061866760253906,6.484508514404297
mps-uncap,0.2,2.8162002563476562,2.7925968170166016,6.462574005126953
mps-uncap,0.3,2.8183460235595703,2.860546112060547,6.6127777099609375
mps-uncap,0.4,2.8018951416015625,2.8269290924072266,6.487607955932617
