mode,load,0_resnet18-2,1_resnet18-4,2_resnet50-8
mps-uncap,0.8,3.3044815063476562,3.535747528076172,7.689237594604492
mps-uncap,0.9,3.9081573486328125,4.029273986816406,7.018804550170898
mps-uncap,1.0,3.465890884399414,4.050970077514648,7.230997085571289
mps-uncap,0.5,3.6754608154296875,4.26483154296875,8.159399032592773
mps-uncap,0.6,3.736257553100586,3.783702850341797,8.190631866455078
mps-uncap,0.7,3.400087356567383,3.8776397705078125,8.109569549560547
mps-uncap,0.1,4.291057586669922,4.382610321044922,12.004375457763672
mps-uncap,0.2,4.582643508911133,3.582000732421875,9.979963302612305
mps-uncap,0.3,4.113674163818359,4.848480224609375,9.911060333251953
mps-uncap,0.4,3.658771514892578,4.174232482910156,8.339405059814453
