mode,load,0_densenet161-2,1_resnet152-2,2_resnet18-4
mps-uncap,0.8,8334.260702133179,6465.229034423828,1622.2569942474365
mps-uncap,0.9,14953.318357467651,13082.744121551514,7146.536111831665
mps-uncap,1.0,20474.831581115723,18248.643159866333,13589.788436889648
mps-uncap,0.5,195.11651992797852,197.49045372009277,18.45550537109375
mps-uncap,0.6,349.3630886077881,259.68360900878906,33.65635871887207
mps-uncap,0.7,3117.436647415161,856.1174869537354,54.12125587463379
mps-uncap,0.1,58.19821357727051,56.51116371154785,17.116308212280273
mps-uncap,0.2,65.17362594604492,46.643972396850586,19.90509033203125
mps-uncap,0.3,78.40371131896973,70.08790969848633,14.61172103881836
mps-uncap,0.4,125.90837478637695,103.27601432800293,15.950679779052734
