mode,load,0_densenet161-2,1_resnet152-2,2_resnet18-4
mps-uncap,0.8,16.837596893310547,13.658523559570312,1.9807815551757812
mps-uncap,0.9,16.987323760986328,13.702630996704102,2.0225048065185547
mps-uncap,1.0,17.45438575744629,13.899803161621094,2.060413360595703
mps-uncap,0.5,16.572952270507812,13.43536376953125,1.9574165344238281
mps-uncap,0.6,16.602516174316406,13.477325439453125,1.9979476928710938
mps-uncap,0.7,17.531156539916992,13.439655303955078,1.9960403442382812
mps-uncap,0.1,16.61372184753418,13.176918029785156,2.062082290649414
mps-uncap,0.2,16.56651496887207,13.370037078857422,1.9881725311279297
mps-uncap,0.3,16.579627990722656,13.492822647094727,1.9724369049072266
mps-uncap,0.4,16.683340072631836,13.263940811157227,1.9533634185791016
