mode,load,0_mobilenet_v2-2,1_mobilenet_v2-32,2_resnet152-2
mps-uncap,0.8,26.261579990386952,44.25128936767579,70.36936283111572
mps-uncap,0.9,61.90635681152342,114.82003688812256,137.26679086685127
mps-uncap,1.0,62.58670806884763,1225.329287052154,840.4532098770142
mps-uncap,0.5,14.229202270507793,17.123186588287357,27.969312667846662
mps-uncap,0.6,14.209463596344001,24.048125743866052,29.93419885635367
mps-uncap,0.7,15.475203990936249,39.28292274475093,42.84323453903196
mps-uncap,0.1,6.252884864807129,5.793018341064453,17.849998474121104
mps-uncap,0.2,10.540773868560796,7.575387954711909,20.241880416870067
mps-uncap,0.3,14.436464309692404,11.284189224243127,28.060512542724602
mps-uncap,0.4,15.941309928894052,14.868569374084439,24.279534816741855
