mode,load,0_vgg19-8,1_vgg19-8
mig,0.1,68.23484096368614,68.4377090688897
mig,0.2,146.67936384727702,145.95783020163066
mig,0.3,223.51291883820787,203.45081689620116
mig,0.4,280.2331639603964,288.1955562907161
mig,0.5,335.09138033991934,341.5490768786926
mig,0.6,438.06666889842006,420.50725535977676
mig,0.7,506.9763557542456,488.62422746597997
mig,0.8,556.7858680294058,565.4839430178993
mig,0.9,633.2029114301099,593.1103534006631
mig,1.0,710.2107005328116,586.451744975244
