mode,load,0_inception_v3-8,1_resnet101-8,2_vgg13-16
mps-uncap,0.8,155.60237169265713,167.6717877388001,76.57142877578737
mps-uncap,0.9,237.63592243194594,309.361610412597,129.38415050506606
mps-uncap,1.0,3403.6706733703613,1486.8388175964355,1548.3757066726685
mps-uncap,0.5,41.536931991577156,42.27816581726078,28.041496276855504
mps-uncap,0.6,60.6018614768982,69.54253196716303,37.928946018218994
mps-uncap,0.7,94.9122548103338,74.1376209259033,50.04599571228022
mps-uncap,0.1,21.43067121505737,19.084224700927734,14.175844192504886
mps-uncap,0.2,24.392163753509536,25.375103950500478,16.880173683166504
mps-uncap,0.3,29.134113788604704,33.693234920501695,19.687974452972437
mps-uncap,0.4,33.00604820251465,39.04757499694824,25.809030532836758
