mode,load,0_inception_v3-8,1_resnet101-8,2_vgg13-16
mps-uncap,0.8,0.06079673767089844,0.06008148193359375,7.537245750427246
mps-uncap,0.9,6.278514862060547,8.024930953979492,14.570951461791992
mps-uncap,1.0,665.9221649169922,238.4021282196045,626.6152858734131
mps-uncap,0.5,0.056743621826171875,0.05507469177246094,0.04553794860839844
mps-uncap,0.6,0.05435943603515625,0.05507469177246094,0.7566213607788086
mps-uncap,0.7,0.05447864532470703,0.04863739013671875,3.345012664794922
mps-uncap,0.1,0.064849853515625,0.06198883056640625,0.05900859832763672
mps-uncap,0.2,0.061631202697753906,0.06091594696044922,0.055909156799316406
mps-uncap,0.3,0.059604644775390625,0.06008148193359375,0.05269050598144531
mps-uncap,0.4,0.0591278076171875,0.05888938903808594,0.05054473876953125
