mode,load,0_inception_v3-8,1_resnet101-8,2_vgg13-16
mps-uncap,0.8,24.965763092041016,29.303431510925293,16.04640483856201
mps-uncap,0.9,34.357666969299316,37.30916976928711,23.601412773132324
mps-uncap,1.0,693.1638717651367,279.32167053222656,636.0292434692383
mps-uncap,0.5,13.617753982543945,14.35089111328125,8.488178253173828
mps-uncap,0.6,14.84990119934082,15.900254249572754,9.404540061950684
mps-uncap,0.7,17.841100692749023,20.19214630126953,11.809825897216797
mps-uncap,0.1,12.985587120056152,12.745976448059082,7.888913154602051
mps-uncap,0.2,12.809514999389648,12.499570846557617,7.9212188720703125
mps-uncap,0.3,12.990117073059082,13.598442077636719,7.934212684631348
mps-uncap,0.4,12.941122055053711,13.648271560668945,8.226394653320312
