mode,load,0_inception_v3-8,1_resnet101-8,2_vgg13-16
mps-uncap,0.8,38.6531352996826,43.53566646575928,10.078954696655273
mps-uncap,0.9,38.45381736755371,40.35038948059078,10.294790267944336
mps-uncap,1.0,40.96977233886719,44.81029510498047,10.4219388961792
mps-uncap,0.5,32.63329029083253,35.09902954101563,9.513938426971436
mps-uncap,0.6,37.2444748878479,40.97008228302001,9.671978950500488
mps-uncap,0.7,37.01526880264283,37.90111541748047,9.96346473693847
mps-uncap,0.1,17.44038343429565,18.589813709259033,8.795454502105715
mps-uncap,0.2,21.73272132873536,23.745915889739965,9.099819660186768
mps-uncap,0.3,23.659195899963333,28.54077339172363,9.084129333496096
mps-uncap,0.4,29.12313938140868,34.20743942260742,9.260249137878414
