mode,load,0_densenet201-2,1_resnet101-4,2_vgg13-2
mps-uncap,0.8,75.42533939643238,289.2167360629092,665.6953368459466
mps-uncap,0.9,84.61192032635182,318.6628862571496,727.5248347772903
mps-uncap,1.0,86.17743836030088,364.0395470404418,710.3023207859629
mps-uncap,0.5,48.0335437573082,182.87877256001744,417.5556604978887
mps-uncap,0.6,56.63800720240287,216.16285167659672,499.0709290238305
mps-uncap,0.7,67.04008431798503,248.9635558750896,597.5943993745889
mps-uncap,0.1,8.521611444134678,35.49506454350005,87.19791028232741
mps-uncap,0.2,18.91901906858541,74.29289348390644,174.63416920321714
mps-uncap,0.3,29.63427493539711,108.6450568714523,254.65192656990354
mps-uncap,0.4,36.720125413600115,133.0790602594884,336.84928964060697
