mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-32,2_vgg11-32
mps-uncap,0.8,60.45866012573242,14.58740234375,13.341665267944336
mps-uncap,0.9,73.61388206481934,17.021894454956055,13.998270034790039
mps-uncap,1.0,66.33830070495605,20.28489112854004,14.069080352783203
mps-uncap,0.5,25.82406997680664,9.110450744628906,11.819124221801758
mps-uncap,0.6,28.98406982421875,9.474754333496094,12.175321578979492
mps-uncap,0.7,41.133999824523926,12.345552444458008,12.651801109313965
mps-uncap,0.1,35.661935806274414,10.085225105285645,13.36979866027832
mps-uncap,0.2,27.63962745666504,9.800910949707031,12.985706329345703
mps-uncap,0.3,26.636481285095215,9.744882583618164,12.714385986328125
mps-uncap,0.4,25.26116371154785,9.27424430847168,12.090206146240234
