mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-32,2_vgg11-32
mps-uncap,0.8,13.962745666503906,5.056500434875488,29.962539672851562
mps-uncap,0.9,155.67851066589355,23.56576919555664,277.73451805114746
mps-uncap,1.0,82.86499977111816,178.49373817443848,3774.8318910598755
mps-uncap,0.5,0.029325485229492188,0.024318695068359375,0.029325485229492188
mps-uncap,0.6,0.026702880859375,0.02384185791015625,3.923177719116211
mps-uncap,0.7,0.025272369384765625,0.024318695068359375,10.533571243286133
mps-uncap,0.1,0.044345855712890625,0.04291534423828125,0.04029273986816406
mps-uncap,0.2,0.043392181396484375,0.04029273986816406,0.0286102294921875
mps-uncap,0.3,0.04076957702636719,0.030517578125,0.0286102294921875
mps-uncap,0.4,0.03170967102050781,0.0286102294921875,0.02765655517578125
