mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-32,2_vgg11-32
mps-uncap,0.8,142.35472679138184,49.42011833190918,109.49587821960449
mps-uncap,0.9,636.2667083740234,93.83401870727545,578.4369468688965
mps-uncap,1.0,295.4516410827637,462.9507541656495,6044.43657398224
mps-uncap,0.5,13.841009140014652,7.930183410644555,18.210124969482422
mps-uncap,0.6,36.36784553527833,12.025690078735359,25.679111480712898
mps-uncap,0.7,51.89824104309082,21.945953369140625,45.75662612915039
mps-uncap,0.1,0.04897117614746094,0.052165985107421875,0.06699562072753909
mps-uncap,0.2,0.05702972412109375,0.9475708007812605,8.000183105468752
mps-uncap,0.3,6.176733970642091,3.9624691009521475,11.302995681762692
mps-uncap,0.4,8.954858779907255,5.23200035095215,13.860321044921877
