mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-32,2_vgg11-32
mps-uncap,0.8,15.890359878540039,4.152059555053711,10.769844055175781
mps-uncap,0.9,17.20285415649414,4.075765609741211,10.972738265991211
mps-uncap,1.0,17.864704132080078,5.555868148803711,11.19852066040039
mps-uncap,0.5,15.533447265625,4.127264022827148,10.626792907714844
mps-uncap,0.6,15.863895416259766,4.0760040283203125,10.586738586425781
mps-uncap,0.7,15.905141830444336,4.1351318359375,10.607481002807617
mps-uncap,0.1,16.36981964111328,5.288124084472656,10.557413101196289
mps-uncap,0.2,15.726089477539062,4.132509231567383,10.58197021484375
mps-uncap,0.3,15.743732452392578,4.1790008544921875,10.560750961303711
mps-uncap,0.4,15.856266021728516,4.062891006469727,10.538101196289062
