mode,load,0_densenet121-16,1_efficientnet_b7-16,2_mobilenet_v2-4
mps-uncap,0.8,44.34549808502197,76.12943649291992,9.860754013061523
mps-uncap,0.9,279.2184352874756,375.43702125549316,20.662426948547363
mps-uncap,1.0,1021.1365222930908,2488.239526748657,2282.041549682617
mps-uncap,0.5,20.81298828125,38.79141807556152,6.709456443786621
mps-uncap,0.6,23.622512817382812,48.03204536437988,7.391214370727539
mps-uncap,0.7,26.019811630249023,66.35892391204834,9.215831756591797
mps-uncap,0.1,23.5440731048584,31.714200973510742,9.353280067443848
mps-uncap,0.2,20.89977264404297,30.199050903320312,8.840799331665039
mps-uncap,0.3,19.10400390625,32.69529342651367,7.717132568359375
mps-uncap,0.4,17.96698570251465,36.92507743835449,6.934165954589844
