mode,load,0_densenet121-16,1_efficientnet_b7-16,2_mobilenet_v2-4
mps-uncap,0.8,111.33792400360107,180.5852174758911,24.588775634765625
mps-uncap,0.9,1693.838357925415,886.9198322296146,65.5066728591919
mps-uncap,1.0,2077.031087875366,5066.504383087158,5092.2412395477295
mps-uncap,0.5,42.27149486541748,81.28867149353027,13.601160049438482
mps-uncap,0.6,55.34610748291016,120.4224109649658,16.139411926269528
mps-uncap,0.7,67.4389362335205,168.36285591125488,24.336934089660662
mps-uncap,0.1,27.86865234375,47.484970092773445,12.18349933624268
mps-uncap,0.2,28.610706329345703,43.21932792663575,14.329719543457037
mps-uncap,0.3,28.24406623840332,52.30669975280761,13.449215888977047
mps-uncap,0.4,31.752347946167006,68.29872131347658,13.022756576538084
